SaleID,Date,Year,Month,Season,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,GrossAmount,NetAmount,Channel
SALE-00564,2024-11-15,2024,11,Fall,CUST-0024,PRD-0050,Premium Sneakers,Footwear,2,70.35,0.0,140.7,140.7,In-Store
SALE-00565,2024-11-15,2024,11,Fall,CUST-0017,PRD-0062,Premium Beanie,Accessories,1,35.38,0.0,35.38,35.38,In-Store
SALE-00566,2024-11-17,2024,11,Fall,CUST-0041,PRD-0049,Basic Sneakers,Footwear,1,117.43,0.0,117.43,117.43,Mobile App
SALE-00567,2024-11-17,2024,11,Fall,CUST-0043,PRD-0004,Premium Blouse,Tops,1,61.37,0.0,61.37,61.37,In-Store
SALE-00568,2024-11-18,2024,11,Fall,CUST-0015,PRD-0041,Basic Sports Bra,Activewear,1,46.62,0.0,46.62,46.62,Mobile App
SALE-00569,2024-11-19,2024,11,Fall,CUST-0050,PRD-0054,Premium Flip Flops,Footwear,2,150.32,0.0,300.64,300.64,In-Store
SALE-00570,2024-11-20,2024,11,Fall,CUST-0024,PRD-0014,Premium Shorts,Bottoms,1,58.96,0.1,58.96,53.06,In-Store
SALE-00571,2024-11-20,2024,11,Fall,CUST-0008,PRD-0020,Premium Leggings,Bottoms,2,38.24,0.0,76.48,76.48,In-Store
SALE-00572,2024-11-21,2024,11,Fall,CUST-0048,PRD-0053,Basic Flip Flops,Footwear,1,120.55,0.2,120.55,96.44,In-Store
SALE-00573,2024-11-22,2024,11,Fall,CUST-0024,PRD-0022,Premium Sundress,Dresses,1,50.32,0.0,50.32,50.32,In-Store
SALE-00574,2024-11-22,2024,11,Fall,CUST-0013,PRD-0023,Basic Maxi Dress,Dresses,3,59.74,0.0,179.22,179.22,In-Store
SALE-00575,2024-11-22,2024,11,Fall,CUST-0011,PRD-0021,Basic Sundress,Dresses,3,91.82,0.0,275.46,275.46,Online
SALE-00576,2024-11-22,2024,11,Fall,CUST-0028,PRD-0024,Premium Maxi Dress,Dresses,1,139.05,0.0,139.05,139.05,Mobile App
SALE-00577,2024-11-22,2024,11,Fall,CUST-0070,PRD-0038,Premium Cardigan,Outerwear,1,206.33,0.2,206.33,165.06,In-Store
SALE-00578,2024-11-24,2024,11,Fall,CUST-0068,PRD-0002,Premium T-Shirt,Tops,2,25.33,0.2,50.66,40.53,Online
SALE-00579,2024-11-25,2024,11,Fall,CUST-0034,PRD-0003,Basic Blouse,Tops,1,22.01,0.0,22.01,22.01,In-Store
SALE-00580,2024-11-25,2024,11,Fall,CUST-0054,PRD-0062,Premium Beanie,Accessories,1,35.38,0.0,35.38,35.38,In-Store
SALE-00581,2024-11-25,2024,11,Fall,CUST-0055,PRD-0020,Premium Leggings,Bottoms,2,38.24,0.0,76.48,76.48,Mobile App
SALE-00582,2024-11-26,2024,11,Fall,CUST-0013,PRD-0051,Basic Boots,Footwear,2,82.09,0.2,164.18,131.34,In-Store
SALE-00583,2024-11-26,2024,11,Fall,CUST-0060,PRD-0043,Basic Running Shorts,Activewear,1,57.4,0.1,57.4,51.66,Online
SALE-00584,2024-11-27,2024,11,Fall,CUST-0064,PRD-0042,Premium Sports Bra,Activewear,1,73.12,0.1,73.12,65.81,Online
SALE-00585,2024-11-27,2024,11,Fall,CUST-0034,PRD-0030,Premium Winter Coat,Outerwear,3,191.36,0.0,574.08,574.08,In-Store
SALE-00586,2024-11-28,2024,11,Fall,CUST-0051,PRD-0040,Premium Yoga Pants,Activewear,1,82.02,0.0,82.02,82.02,In-Store
SALE-00587,2024-11-28,2024,11,Fall,CUST-0004,PRD-0066,Premium Sunglasses,Accessories,1,31.97,0.1,31.97,28.77,In-Store
SALE-00588,2024-11-28,2024,11,Fall,CUST-0072,PRD-0005,Basic Tank Top,Tops,1,39.45,0.0,39.45,39.45,In-Store
SALE-00589,2024-11-29,2024,11,Fall,CUST-0006,PRD-0036,Premium Trench Coat,Outerwear,3,299.66,0.0,898.98,898.98,Online
SALE-00590,2024-11-29,2024,11,Fall,CUST-0068,PRD-0036,Premium Trench Coat,Outerwear,1,299.66,0.2,299.66,239.73,In-Store
SALE-00591,2024-11-29,2024,11,Fall,CUST-0074,PRD-0035,Basic Trench Coat,Outerwear,1,154.38,0.2,154.38,123.5,In-Store
SALE-00592,2024-11-29,2024,11,Fall,CUST-0009,PRD-0047,Basic Sandals,Footwear,1,111.68,0.0,111.68,111.68,In-Store
SALE-00593,2024-11-30,2024,11,Fall,CUST-0026,PRD-0018,Premium Trousers,Bottoms,1,65.4,0.1,65.4,58.86,Mobile App
SALE-00594,2024-11-30,2024,11,Fall,CUST-0065,PRD-0055,Basic Loafers,Footwear,1,120.3,0.0,120.3,120.3,Online
SALE-00595,2024-11-30,2024,11,Fall,CUST-0073,PRD-0003,Basic Blouse,Tops,1,22.01,0.0,22.01,22.01,Online
SALE-00596,2024-11-30,2024,11,Fall,CUST-0023,PRD-0033,Basic Puffer Jacket,Outerwear,1,119.01,0.2,119.01,95.21,In-Store
SALE-00597,2024-12-01,2024,12,Winter,CUST-0017,PRD-0008,Premium Polo Shirt,Tops,1,37.93,0.1,37.93,34.14,Online
SALE-00598,2024-12-01,2024,12,Winter,CUST-0039,PRD-0042,Premium Sports Bra,Activewear,1,73.12,0.1,73.12,65.81,Mobile App
SALE-00599,2024-12-02,2024,12,Winter,CUST-0011,PRD-0008,Premium Polo Shirt,Tops,3,37.93,0.1,113.79,102.41,In-Store
SALE-00600,2024-12-02,2024,12,Winter,CUST-0080,PRD-0054,Premium Flip Flops,Footwear,2,150.32,0.1,300.64,270.58,Mobile App
SALE-00601,2024-12-03,2024,12,Winter,CUST-0062,PRD-0006,Premium Tank Top,Tops,2,44.5,0.0,89.0,89.0,Online
SALE-00602,2024-12-03,2024,12,Winter,CUST-0004,PRD-0008,Premium Polo Shirt,Tops,1,37.93,0.2,37.93,30.34,In-Store
SALE-00603,2024-12-03,2024,12,Winter,CUST-0072,PRD-0043,Basic Running Shorts,Activewear,1,57.4,0.0,57.4,57.4,Mobile App
SALE-00604,2024-12-03,2024,12,Winter,CUST-0014,PRD-0048,Premium Sandals,Footwear,1,87.64,0.0,87.64,87.64,Online
SALE-00605,2024-12-04,2024,12,Winter,CUST-0073,PRD-0030,Premium Winter Coat,Outerwear,1,191.36,0.0,191.36,191.36,Online
SALE-00606,2024-12-05,2024,12,Winter,CUST-0067,PRD-0018,Premium Trousers,Bottoms,1,65.4,0.0,65.4,65.4,In-Store
SALE-00607,2024-12-05,2024,12,Winter,CUST-0062,PRD-0034,Premium Puffer Jacket,Outerwear,1,115.0,0.0,115.0,115.0,Mobile App
SALE-00608,2024-12-05,2024,12,Winter,CUST-0008,PRD-0043,Basic Running Shorts,Activewear,2,57.4,0.2,114.8,91.84,Mobile App
SALE-00609,2024-12-06,2024,12,Winter,CUST-0043,PRD-0068,Premium Bikini,Swimwear,1,48.17,0.0,48.17,48.17,Mobile App
SALE-00610,2024-12-07,2024,12,Winter,CUST-0045,PRD-0061,Basic Beanie,Accessories,1,25.12,0.0,25.12,25.12,In-Store
SALE-00611,2024-12-07,2024,12,Winter,CUST-0049,PRD-0067,Basic Bikini,Swimwear,2,31.73,0.1,63.46,57.11,In-Store
SALE-00612,2024-12-07,2024,12,Winter,CUST-0012,PRD-0011,Basic Jeans,Bottoms,1,28.68,0.1,28.68,25.81,Mobile App
SALE-00613,2024-12-07,2024,12,Winter,CUST-0059,PRD-0024,Premium Maxi Dress,Dresses,1,139.05,0.0,139.05,139.05,Online
SALE-00614,2024-12-08,2024,12,Winter,CUST-0070,PRD-0001,Basic T-Shirt,Tops,1,26.93,0.0,26.93,26.93,Mobile App
SALE-00615,2024-12-08,2024,12,Winter,CUST-0044,PRD-0052,Premium Boots,Footwear,1,167.32,0.0,167.32,167.32,Mobile App
SALE-00616,2024-12-09,2024,12,Winter,CUST-0020,PRD-0043,Basic Running Shorts,Activewear,1,57.4,0.0,57.4,57.4,Online
SALE-00617,2024-12-09,2024,12,Winter,CUST-0069,PRD-0024,Premium Maxi Dress,Dresses,1,139.05,0.1,139.05,125.15,Online
SALE-00618,2024-12-09,2024,12,Winter,CUST-0005,PRD-0031,Basic Denim Jacket,Outerwear,1,206.78,0.0,206.78,206.78,In-Store
SALE-00619,2024-12-10,2024,12,Winter,CUST-0055,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.1,49.41,44.47,In-Store
SALE-00620,2024-12-11,2024,12,Winter,CUST-0036,PRD-0048,Premium Sandals,Footwear,2,87.64,0.1,175.28,157.75,In-Store
SALE-00621,2024-12-11,2024,12,Winter,CUST-0016,PRD-0058,Premium Sun Hat,Accessories,1,46.9,0.0,46.9,46.9,In-Store
SALE-00622,2024-12-11,2024,12,Winter,CUST-0034,PRD-0019,Basic Leggings,Bottoms,1,79.88,0.1,79.88,71.89,Mobile App
SALE-00623,2024-12-12,2024,12,Winter,CUST-0014,PRD-0016,Premium Skirt,Bottoms,1,48.68,0.0,48.68,48.68,In-Store
SALE-00624,2024-12-13,2024,12,Winter,CUST-0070,PRD-0062,Premium Beanie,Accessories,3,35.38,0.0,106.14,106.14,Online
SALE-00625,2024-12-13,2024,12,Winter,CUST-0030,PRD-0053,Basic Flip Flops,Footwear,1,120.55,0.1,120.55,108.5,Online
SALE-00626,2024-12-13,2024,12,Winter,CUST-0019,PRD-0066,Premium Sunglasses,Accessories,1,31.97,0.0,31.97,31.97,Online
SALE-00627,2024-12-13,2024,12,Winter,CUST-0023,PRD-0066,Premium Sunglasses,Accessories,2,31.97,0.1,63.94,57.55,In-Store
SALE-00628,2024-12-13,2024,12,Winter,CUST-0008,PRD-0033,Basic Puffer Jacket,Outerwear,3,119.01,0.0,357.03,357.03,Online
SALE-00629,2024-12-13,2024,12,Winter,CUST-0063,PRD-0035,Basic Trench Coat,Outerwear,2,154.38,0.0,308.76,308.76,In-Store
SALE-00630,2024-12-13,2024,12,Winter,CUST-0003,PRD-0072,Premium One-Piece Swimsuit,Swimwear,2,104.99,0.0,209.98,209.98,Mobile App
SALE-00631,2024-12-13,2024,12,Winter,CUST-0028,PRD-0048,Premium Sandals,Footwear,1,87.64,0.0,87.64,87.64,In-Store
SALE-00632,2024-12-14,2024,12,Winter,CUST-0078,PRD-0030,Premium Winter Coat,Outerwear,2,191.36,0.0,382.72,382.72,Online
SALE-00633,2024-12-15,2024,12,Winter,CUST-0059,PRD-0048,Premium Sandals,Footwear,1,87.64,0.1,87.64,78.88,In-Store
SALE-00634,2024-12-15,2024,12,Winter,CUST-0010,PRD-0019,Basic Leggings,Bottoms,1,79.88,0.1,79.88,71.89,In-Store
SALE-00635,2024-12-16,2024,12,Winter,CUST-0027,PRD-0039,Basic Yoga Pants,Activewear,1,21.99,0.0,21.99,21.99,Online
SALE-00636,2024-12-16,2024,12,Winter,CUST-0045,PRD-0050,Premium Sneakers,Footwear,2,70.35,0.0,140.7,140.7,Online
SALE-00637,2024-12-16,2024,12,Winter,CUST-0005,PRD-0017,Basic Trousers,Bottoms,1,79.19,0.1,79.19,71.27,In-Store
SALE-00638,2024-12-16,2024,12,Winter,CUST-0071,PRD-0049,Basic Sneakers,Footwear,1,117.43,0.0,117.43,117.43,Mobile App
SALE-00639,2024-12-16,2024,12,Winter,CUST-0072,PRD-0010,Premium Crop Top,Tops,1,42.82,0.1,42.82,38.54,In-Store
SALE-00640,2024-12-17,2024,12,Winter,CUST-0066,PRD-0059,Basic Scarf,Accessories,1,28.16,0.1,28.16,25.34,Online
SALE-00641,2024-12-17,2024,12,Winter,CUST-0009,PRD-0003,Basic Blouse,Tops,2,22.01,0.0,44.02,44.02,Mobile App
SALE-00642,2024-12-17,2024,12,Winter,CUST-0080,PRD-0010,Premium Crop Top,Tops,3,42.82,0.1,128.46,115.61,In-Store
SALE-00643,2024-12-18,2024,12,Winter,CUST-0042,PRD-0060,Premium Scarf,Accessories,3,20.13,0.2,60.39,48.31,Online
SALE-00644,2024-12-19,2024,12,Winter,CUST-0006,PRD-0056,Premium Loafers,Footwear,1,84.75,0.1,84.75,76.28,Online
SALE-00645,2024-12-20,2024,12,Winter,CUST-0010,PRD-0009,Basic Crop Top,Tops,1,22.4,0.0,22.4,22.4,Online
SALE-00646,2024-12-20,2024,12,Winter,CUST-0052,PRD-0044,Premium Running Shorts,Activewear,1,64.76,0.0,64.76,64.76,In-Store
SALE-00647,2024-12-21,2024,12,Winter,CUST-0015,PRD-0008,Premium Polo Shirt,Tops,1,37.93,0.2,37.93,30.34,Online
SALE-00648,2024-12-21,2024,12,Winter,CUST-0017,PRD-0007,Basic Polo Shirt,Tops,3,29.13,0.1,87.39,78.65,Mobile App
SALE-00649,2024-12-21,2024,12,Winter,CUST-0006,PRD-0049,Basic Sneakers,Footwear,1,117.43,0.1,117.43,105.69,Online
SALE-00650,2024-12-22,2024,12,Winter,CUST-0073,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,In-Store
SALE-00651,2024-12-22,2024,12,Winter,CUST-0065,PRD-0040,Premium Yoga Pants,Activewear,2,82.02,0.0,164.04,164.04,In-Store
SALE-00652,2024-12-22,2024,12,Winter,CUST-0026,PRD-0048,Premium Sandals,Footwear,3,87.64,0.0,262.92,262.92,Online
SALE-00653,2024-12-22,2024,12,Winter,CUST-0014,PRD-0006,Premium Tank Top,Tops,1,44.5,0.0,44.5,44.5,Online
SALE-00654,2024-12-22,2024,12,Winter,CUST-0018,PRD-0060,Premium Scarf,Accessories,4,20.13,0.1,80.52,72.47,In-Store
SALE-00655,2024-12-22,2024,12,Winter,CUST-0054,PRD-0040,Premium Yoga Pants,Activewear,4,82.02,0.0,328.08,328.08,Mobile App
SALE-00656,2024-12-23,2024,12,Winter,CUST-0017,PRD-0010,Premium Crop Top,Tops,1,42.82,0.0,42.82,42.82,Mobile App
SALE-00657,2024-12-23,2024,12,Winter,CUST-0057,PRD-0067,Basic Bikini,Swimwear,3,31.73,0.1,95.19,85.67,In-Store
SALE-00658,2024-12-23,2024,12,Winter,CUST-0007,PRD-0045,Basic Track Jacket,Activewear,2,54.66,0.1,109.32,98.39,In-Store
SALE-00659,2024-12-24,2024,12,Winter,CUST-0051,PRD-0060,Premium Scarf,Accessories,1,20.13,0.0,20.13,20.13,In-Store
SALE-00660,2024-12-25,2024,12,Winter,CUST-0070,PRD-0009,Basic Crop Top,Tops,1,22.4,0.0,22.4,22.4,In-Store
SALE-00661,2024-12-25,2024,12,Winter,CUST-0078,PRD-0012,Premium Jeans,Bottoms,2,106.38,0.0,212.76,212.76,In-Store
SALE-00662,2024-12-25,2024,12,Winter,CUST-0046,PRD-0048,Premium Sandals,Footwear,2,87.64,0.1,175.28,157.75,Online
SALE-00663,2024-12-25,2024,12,Winter,CUST-0030,PRD-0029,Basic Winter Coat,Outerwear,2,106.95,0.2,213.9,171.12,In-Store
SALE-00664,2024-12-26,2024,12,Winter,CUST-0053,PRD-0058,Premium Sun Hat,Accessories,3,46.9,0.0,140.7,140.7,In-Store
SALE-00665,2024-12-26,2024,12,Winter,CUST-0050,PRD-0026,Premium Cocktail Dress,Dresses,2,118.94,0.0,237.88,237.88,Online
SALE-00666,2024-12-26,2024,12,Winter,CUST-0033,PRD-0054,Premium Flip Flops,Footwear,1,150.32,0.0,150.32,150.32,Online
SALE-00667,2024-12-26,2024,12,Winter,CUST-0003,PRD-0008,Premium Polo Shirt,Tops,1,37.93,0.1,37.93,34.14,In-Store
SALE-00668,2024-12-27,2024,12,Winter,CUST-0079,PRD-0042,Premium Sports Bra,Activewear,1,73.12,0.0,73.12,73.12,In-Store
SALE-00669,2024-12-28,2024,12,Winter,CUST-0061,PRD-0046,Premium Track Jacket,Activewear,2,49.41,0.1,98.82,88.94,Online
SALE-00670,2024-12-28,2024,12,Winter,CUST-0012,PRD-0036,Premium Trench Coat,Outerwear,1,299.66,0.0,299.66,299.66,In-Store
SALE-00671,2024-12-28,2024,12,Winter,CUST-0021,PRD-0013,Basic Shorts,Bottoms,2,29.02,0.1,58.04,52.24,In-Store
SALE-00672,2024-12-29,2024,12,Winter,CUST-0076,PRD-0007,Basic Polo Shirt,Tops,3,29.13,0.0,87.39,87.39,Mobile App
SALE-00673,2024-12-29,2024,12,Winter,CUST-0059,PRD-0048,Premium Sandals,Footwear,4,87.64,0.0,350.56,350.56,In-Store
SALE-00674,2024-12-29,2024,12,Winter,CUST-0048,PRD-0068,Premium Bikini,Swimwear,1,48.17,0.0,48.17,48.17,In-Store
SALE-00675,2024-12-29,2024,12,Winter,CUST-0011,PRD-0065,Basic Sunglasses,Accessories,1,14.3,0.0,14.3,14.3,In-Store
SALE-00676,2024-12-30,2024,12,Winter,CUST-0077,PRD-0060,Premium Scarf,Accessories,1,20.13,0.0,20.13,20.13,Mobile App
SALE-00677,2024-12-30,2024,12,Winter,CUST-0017,PRD-0010,Premium Crop Top,Tops,1,42.82,0.1,42.82,38.54,In-Store
SALE-00678,2024-12-30,2024,12,Winter,CUST-0071,PRD-0020,Premium Leggings,Bottoms,2,38.24,0.0,76.48,76.48,In-Store
SALE-00679,2024-12-31,2024,12,Winter,CUST-0067,PRD-0001,Basic T-Shirt,Tops,1,26.93,0.0,26.93,26.93,In-Store
SALE-00680,2024-12-31,2024,12,Winter,CUST-0010,PRD-0057,Basic Sun Hat,Accessories,1,22.55,0.0,22.55,22.55,In-Store
SALE-00681,2024-12-31,2024,12,Winter,CUST-0053,PRD-0060,Premium Scarf,Accessories,3,20.13,0.1,60.39,54.35,Online
SALE-00682,2025-01-01,2025,1,Winter,CUST-0034,PRD-0053,Basic Flip Flops,Footwear,4,120.55,0.2,482.2,385.76,In-Store
SALE-00683,2025-01-02,2025,1,Winter,CUST-0048,PRD-0064,Premium Belt,Accessories,1,52.98,0.0,52.98,52.98,In-Store
SALE-00684,2025-01-02,2025,1,Winter,CUST-0016,PRD-0017,Basic Trousers,Bottoms,1,79.19,0.0,79.19,79.19,In-Store
SALE-00685,2025-01-03,2025,1,Winter,CUST-0050,PRD-0005,Basic Tank Top,Tops,1,39.45,0.1,39.45,35.51,In-Store
SALE-00686,2025-01-03,2025,1,Winter,CUST-0007,PRD-0053,Basic Flip Flops,Footwear,1,120.55,0.0,120.55,120.55,In-Store
SALE-00687,2025-01-03,2025,1,Winter,CUST-0031,PRD-0038,Premium Cardigan,Outerwear,2,206.33,0.0,412.66,412.66,In-Store
SALE-00688,2025-01-05,2025,1,Winter,CUST-0001,PRD-0010,Premium Crop Top,Tops,1,42.82,0.2,42.82,34.26,In-Store
SALE-00689,2025-01-05,2025,1,Winter,CUST-0023,PRD-0006,Premium Tank Top,Tops,3,44.5,0.0,133.5,133.5,In-Store
SALE-00690,2025-01-05,2025,1,Winter,CUST-0067,PRD-0030,Premium Winter Coat,Outerwear,3,191.36,0.0,574.08,574.08,In-Store
SALE-00691,2025-01-05,2025,1,Winter,CUST-0042,PRD-0014,Premium Shorts,Bottoms,1,58.96,0.0,58.96,58.96,Online
SALE-00692,2025-01-06,2025,1,Winter,CUST-0049,PRD-0047,Basic Sandals,Footwear,1,111.68,0.0,111.68,111.68,In-Store
SALE-00693,2025-01-06,2025,1,Winter,CUST-0058,PRD-0057,Basic Sun Hat,Accessories,1,22.55,0.0,22.55,22.55,Mobile App
SALE-00694,2025-01-06,2025,1,Winter,CUST-0066,PRD-0051,Basic Boots,Footwear,3,82.09,0.0,246.27,246.27,In-Store
SALE-00695,2025-01-06,2025,1,Winter,CUST-0030,PRD-0048,Premium Sandals,Footwear,2,87.64,0.1,175.28,157.75,Online
SALE-00696,2025-01-07,2025,1,Winter,CUST-0044,PRD-0029,Basic Winter Coat,Outerwear,2,106.95,0.0,213.9,213.9,Online
SALE-00697,2025-01-08,2025,1,Winter,CUST-0016,PRD-0063,Basic Belt,Accessories,1,20.59,0.0,20.59,20.59,Online
SALE-00698,2025-01-08,2025,1,Winter,CUST-0048,PRD-0015,Basic Skirt,Bottoms,2,38.55,0.0,77.1,77.1,Online
SALE-00699,2025-01-09,2025,1,Winter,CUST-0019,PRD-0058,Premium Sun Hat,Accessories,2,46.9,0.0,93.8,93.8,In-Store
SALE-00700,2025-01-10,2025,1,Winter,CUST-0011,PRD-0012,Premium Jeans,Bottoms,4,106.38,0.0,425.52,425.52,Online
SALE-00701,2025-01-10,2025,1,Winter,CUST-0015,PRD-0040,Premium Yoga Pants,Activewear,1,82.02,0.1,82.02,73.82,Mobile App
SALE-00702,2025-01-11,2025,1,Winter,CUST-0070,PRD-0014,Premium Shorts,Bottoms,1,58.96,0.0,58.96,58.96,In-Store
SALE-00703,2025-01-11,2025,1,Winter,CUST-0019,PRD-0017,Basic Trousers,Bottoms,2,79.19,0.0,158.38,158.38,In-Store
SALE-00704,2025-01-11,2025,1,Winter,CUST-0052,PRD-0018,Premium Trousers,Bottoms,2,65.4,0.0,130.8,130.8,Mobile App
SALE-00705,2025-01-11,2025,1,Winter,CUST-0029,PRD-0054,Premium Flip Flops,Footwear,2,150.32,0.1,300.64,270.58,Mobile App
SALE-00706,2025-01-12,2025,1,Winter,CUST-0039,PRD-0003,Basic Blouse,Tops,3,22.01,0.1,66.03,59.43,In-Store
SALE-00707,2025-01-12,2025,1,Winter,CUST-0021,PRD-0056,Premium Loafers,Footwear,1,84.75,0.0,84.75,84.75,Mobile App
SALE-00708,2025-01-12,2025,1,Winter,CUST-0017,PRD-0005,Basic Tank Top,Tops,1,39.45,0.0,39.45,39.45,Online
SALE-00709,2025-01-13,2025,1,Winter,CUST-0047,PRD-0058,Premium Sun Hat,Accessories,1,46.9,0.0,46.9,46.9,In-Store
SALE-00710,2025-01-13,2025,1,Winter,CUST-0052,PRD-0011,Basic Jeans,Bottoms,1,28.68,0.0,28.68,28.68,In-Store
SALE-00711,2025-01-13,2025,1,Winter,CUST-0013,PRD-0057,Basic Sun Hat,Accessories,3,22.55,0.0,67.65,67.65,Online
SALE-00712,2025-01-14,2025,1,Winter,CUST-0005,PRD-0041,Basic Sports Bra,Activewear,2,46.62,0.0,93.24,93.24,Online
SALE-00713,2025-01-14,2025,1,Winter,CUST-0055,PRD-0064,Premium Belt,Accessories,1,52.98,0.0,52.98,52.98,In-Store
SALE-00714,2025-01-14,2025,1,Winter,CUST-0051,PRD-0053,Basic Flip Flops,Footwear,2,120.55,0.0,241.1,241.1,In-Store
SALE-00715,2025-01-15,2025,1,Winter,CUST-0060,PRD-0048,Premium Sandals,Footwear,2,87.64,0.0,175.28,175.28,Mobile App
SALE-00716,2025-01-15,2025,1,Winter,CUST-0072,PRD-0052,Premium Boots,Footwear,1,167.32,0.1,167.32,150.59,Mobile App
SALE-00717,2025-01-16,2025,1,Winter,CUST-0031,PRD-0027,Basic Wrap Dress,Dresses,1,63.72,0.0,63.72,63.72,In-Store
SALE-00718,2025-01-16,2025,1,Winter,CUST-0042,PRD-0046,Premium Track Jacket,Activewear,3,49.41,0.0,148.23,148.23,In-Store
SALE-00719,2025-01-16,2025,1,Winter,CUST-0008,PRD-0041,Basic Sports Bra,Activewear,1,46.62,0.2,46.62,37.3,In-Store
SALE-00720,2025-01-17,2025,1,Winter,CUST-0051,PRD-0034,Premium Puffer Jacket,Outerwear,1,115.0,0.0,115.0,115.0,In-Store
SALE-00721,2025-01-18,2025,1,Winter,CUST-0039,PRD-0064,Premium Belt,Accessories,1,52.98,0.0,52.98,52.98,In-Store
SALE-00722,2025-01-18,2025,1,Winter,CUST-0047,PRD-0034,Premium Puffer Jacket,Outerwear,1,115.0,0.0,115.0,115.0,Online
SALE-00723,2025-01-18,2025,1,Winter,CUST-0020,PRD-0049,Basic Sneakers,Footwear,1,117.43,0.2,117.43,93.94,In-Store
SALE-00724,2025-01-19,2025,1,Winter,CUST-0057,PRD-0056,Premium Loafers,Footwear,2,84.75,0.0,169.5,169.5,In-Store
SALE-00725,2025-01-22,2025,1,Winter,CUST-0052,PRD-0061,Basic Beanie,Accessories,2,25.12,0.2,50.24,40.19,Online
SALE-00726,2025-01-23,2025,1,Winter,CUST-0055,PRD-0039,Basic Yoga Pants,Activewear,1,21.99,0.0,21.99,21.99,Online
SALE-00727,2025-01-25,2025,1,Winter,CUST-0034,PRD-0017,Basic Trousers,Bottoms,2,79.19,0.0,158.38,158.38,Online
SALE-00728,2025-01-26,2025,1,Winter,CUST-0034,PRD-0041,Basic Sports Bra,Activewear,3,46.62,0.0,139.86,139.86,In-Store
SALE-00729,2025-01-26,2025,1,Winter,CUST-0009,PRD-0043,Basic Running Shorts,Activewear,1,57.4,0.1,57.4,51.66,Online
SALE-00730,2025-01-27,2025,1,Winter,CUST-0074,PRD-0040,Premium Yoga Pants,Activewear,3,82.02,0.1,246.06,221.45,In-Store
SALE-00731,2025-01-29,2025,1,Winter,CUST-0077,PRD-0037,Basic Cardigan,Outerwear,1,176.88,0.0,176.88,176.88,Mobile App
SALE-00732,2025-01-29,2025,1,Winter,CUST-0029,PRD-0002,Premium T-Shirt,Tops,2,25.33,0.0,50.66,50.66,In-Store
SALE-00733,2025-01-29,2025,1,Winter,CUST-0031,PRD-0051,Basic Boots,Footwear,3,82.09,0.1,246.27,221.64,In-Store
SALE-00734,2025-01-29,2025,1,Winter,CUST-0057,PRD-0048,Premium Sandals,Footwear,2,87.64,0.0,175.28,175.28,In-Store
SALE-00735,2025-01-30,2025,1,Winter,CUST-0050,PRD-0011,Basic Jeans,Bottoms,2,28.68,0.0,57.36,57.36,Online
SALE-00736,2025-01-30,2025,1,Winter,CUST-0023,PRD-0047,Basic Sandals,Footwear,1,111.68,0.1,111.68,100.51,In-Store
SALE-00737,2025-01-30,2025,1,Winter,CUST-0051,PRD-0048,Premium Sandals,Footwear,3,87.64,0.0,262.92,262.92,In-Store
SALE-00738,2025-01-30,2025,1,Winter,CUST-0038,PRD-0009,Basic Crop Top,Tops,2,22.4,0.2,44.8,35.84,In-Store
SALE-00739,2025-01-31,2025,1,Winter,CUST-0021,PRD-0011,Basic Jeans,Bottoms,1,28.68,0.1,28.68,25.81,In-Store
SALE-00740,2025-02-01,2025,2,Winter,CUST-0043,PRD-0065,Basic Sunglasses,Accessories,3,14.3,0.0,42.9,42.9,In-Store
SALE-00741,2025-02-01,2025,2,Winter,CUST-0070,PRD-0003,Basic Blouse,Tops,1,22.01,0.2,22.01,17.61,In-Store
SALE-00742,2025-02-02,2025,2,Winter,CUST-0026,PRD-0050,Premium Sneakers,Footwear,1,70.35,0.0,70.35,70.35,Online
SALE-00743,2025-02-03,2025,2,Winter,CUST-0053,PRD-0041,Basic Sports Bra,Activewear,4,46.62,0.0,186.48,186.48,In-Store
SALE-00744,2025-02-03,2025,2,Winter,CUST-0067,PRD-0012,Premium Jeans,Bottoms,1,106.38,0.0,106.38,106.38,Online
SALE-00745,2025-02-04,2025,2,Winter,CUST-0032,PRD-0062,Premium Beanie,Accessories,2,35.38,0.1,70.76,63.68,In-Store
SALE-00746,2025-02-05,2025,2,Winter,CUST-0022,PRD-0044,Premium Running Shorts,Activewear,1,64.76,0.0,64.76,64.76,In-Store
SALE-00747,2025-02-05,2025,2,Winter,CUST-0023,PRD-0048,Premium Sandals,Footwear,2,87.64,0.2,175.28,140.22,In-Store
SALE-00748,2025-02-06,2025,2,Winter,CUST-0021,PRD-0014,Premium Shorts,Bottoms,2,58.96,0.0,117.92,117.92,In-Store
SALE-00749,2025-02-06,2025,2,Winter,CUST-0046,PRD-0051,Basic Boots,Footwear,1,82.09,0.0,82.09,82.09,Online
SALE-00750,2025-02-06,2025,2,Winter,CUST-0050,PRD-0049,Basic Sneakers,Footwear,3,117.43,0.0,352.29,352.29,Online
SALE-00751,2025-02-06,2025,2,Winter,CUST-0010,PRD-0052,Premium Boots,Footwear,1,167.32,0.0,167.32,167.32,In-Store
